event_id,client_id,pro_id,event_type,date
E02302,CNT497,PRO1491,expansion,1/23/23
E02303,CNT497,PRO1491,expansion,9/26/23
E02304,CNT498,PRO1492,start,3/27/23
E02305,CNT498,PRO1493,start,5/26/14
E02306,CNT498,PRO1493,expansion,3/26/16
E02307,CNT498,PRO1493,cancel,1/26/19
E02308,CNT498,PRO1494,start,8/9/14
E02309,CNT498,PRO1494,expansion,3/9/15
E02310,CNT498,PRO1494,expansion,9/9/17
E02311,CNT499,PRO1496,start,9/22/19
E02312,CNT499,PRO1496,expansion,4/22/20
E02313,CNT499,PRO1496,expansion,7/22/22
E02314,CNT499,PRO1497,expansion,5/19/23
E02315,CNT499,PRO1497,expansion,6/19/23
E02316,CNT499,PRO1497,start,8/19/23
E02317,CNT499,PRO1497,expansion,12/19/23
E02318,CNT500,PRO1500,start,9/24/16
E02319,CNT500,PRO1500,expansion,2/24/18
E02320,CNT500,PRO1500,expansion,6/24/18
E02321,CNT500,PRO1500,expansion,8/24/19
